# Cleanup candidates (.tmp.driveupload older than 30 days)

FullName                                        SizeMB LastWriteTime
C:\Users\mana4\Desktop\.tmp.driveupload\3156728   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155944   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156582   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155918   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156048   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155858   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156204   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155884   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156658   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156330   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156368   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156642   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155924   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156024   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156428   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156218   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156706   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156594   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156258   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156370   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156720   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155966   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156532   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156732   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156402   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156564   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156004   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156538   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156412   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156504   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156512   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155878   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156240   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156216   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156514   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156036   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156248   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156276   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155900   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156144   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156260   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156222   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156552   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156408   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156418   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156086   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156112   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156358   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156726   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156472   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155970   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156574   0.01 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155938   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156600   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155946   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155922   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156652   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155914   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156302   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155862   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156638   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155950   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156626   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155930   0.01 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156410   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156246   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156352   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155974   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156100   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156540   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156278   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156234   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156450   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155828   0.01 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156044   0.01 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156270   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156196   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156200   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156722   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156616   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156178   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156108   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156502   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155832   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156520   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156078   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155880   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156568   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156378   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155848   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156390   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156692   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156682   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156700   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155980   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156124   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156166   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155996   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156542   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156424   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155852   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156640   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156730   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156362   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156096   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156294   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156360   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156494   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155988   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156596   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156694   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156118   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156548   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156326   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155910   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155968   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156154   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156300   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156064   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156566   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156256   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156490   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156254   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156438   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156264   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156152   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156394   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156110   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155954   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155896   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155892   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156588   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156734   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156072   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155940   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155842   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156288   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155962   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156528   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156230   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156382   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156346   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156702   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156088   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156250   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155964   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155998   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156550   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155868   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155978   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156148   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156336   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156580   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156396   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155866   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155876   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156662   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155898   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156684   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156654   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156606   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156228   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156306   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156678   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156214   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155836   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156138   0.01 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156354   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156220   0.01 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155850   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156498   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155840   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156432   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156506   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156718   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156068   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156560   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156468   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156310   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156226   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156698   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155948   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156688   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156676   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156058   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156446   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156176   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156622   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156332   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156140   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156168   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156046   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155906   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156666   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156282   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156556   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156210   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3155982   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156090   0.00 2025/12/29 8:56:52
C:\Users\mana4\Desktop\.tmp.driveupload\3156080   0.00 2025/12/29 8:56:52


